LGA,AGE5P - 0-4 years,AGE5P - 5-9 years,AGE5P - 10-14 years,AGE5P - 15-19 years,AGE5P - 20-24 years,AGE5P - 25-29 years,AGE5P - 30-34 years,AGE5P - 35-39 years,AGE5P - 40-44 years,AGE5P - 45-49 years,AGE5P - 50-54 years,AGE5P - 55-59 years,AGE5P - 60-64 years,AGE5P - 65-69 years,AGE5P - 70-74 years,AGE5P - 75-79 years,AGE5P - 80-84 years,AGE5P - 85-89 years,AGE5P - 90-94 years,AGE5P - 95-99 years,AGE5P - 100 years and over,HEAP - Postgraduate Degree Level,HEAP - Graduate Diploma and Graduate Certificate Level,HEAP - Bachelor Degree Level,HEAP - Advanced Diploma and Diploma Level,HEAP - Certificate III & IV Level,HEAP - Secondary Education - Years 10 and above,HEAP - Certificate I & II Level,HEAP - Secondary Education - Years 9 and below,HEAP - Supplementary Codes,HEAP - Not stated,HEAP - Not applicable,"INCP - $1,000-$1,249 ($52,000-$64,999)","INCP - $1,250-$1,499 ($65,000-$77,999)","INCP - $1,500-$1,749 ($78,000-$90,999)","INCP - $1,750-$1,999 ($91,000-$103,999)","INCP - $1-$149 ($1-$7,799)","INCP - $150-$299 ($7,800-$15,599)","INCP - $2,000-$2,999 ($104,000-$155,999)","INCP - $3,000 or more ($156,000 or more)","INCP - $300-$399 ($15,600-$20,799)","INCP - $400-$499 ($20,800-$25,999)","INCP - $500-$649 ($26,000-$33,799)","INCP - $650-$799 ($33,800-$41,599)","INCP - $800-$999 ($41,600-$51,999)",INCP - Negative income,INCP - Nil income,INCP - Not applicable,INCP - Not stated,INDP - Accommodation and Food Services,INDP - Administrative and Support Services,"INDP - Agriculture, Forestry and Fishing",INDP - Arts and Recreation Services,INDP - Construction,INDP - Education and Training,"INDP - Electricity, Gas, Water and Waste Services",INDP - Financial and Insurance Services,INDP - Health Care and Social Assistance,INDP - Inadequately described,INDP - Information Media and Telecommunications,INDP - Manufacturing,INDP - Mining,INDP - Not applicable,INDP - Not stated,INDP - Other Services,"INDP - Professional, Scientific and Technical Services",INDP - Public Administration and Safety,"INDP - Rental, Hiring and Real Estate Services",INDP - Retail Trade,"INDP - Transport, Postal and Warehousing",INDP - Wholesale Trade,"LFHRP - Employed, worked full-time","LFHRP - Employed, worked part-time","LFHRP - Employed, away from work","LFHRP - Employed, hours of work not stated","LFHRP - Unemployed, looking for full-time work","LFHRP - Unemployed, looking for part-time work",LFHRP - Not in the labour force,LFHRP - Labour force status not stated,LFHRP - Not applicable,GNGP - National Government,GNGP - State/Territory Government,GNGP - Local Government,GNGP - Private sector,GNGP - Not stated,GNGP - Not applicable,MSTP - Never married,MSTP - Widowed,MSTP - Divorced,MSTP - Separated,MSTP - Married,MSTP - Not applicable,"RLHP - Husband, Wife or Partner in a registered marriage","RLHP - Husband, Wife or Partner in de facto marriage, opposite-sex couple","RLHP - Husband, Wife or Partner in de facto marriage, male same-sex couple","RLHP - Husband, Wife or Partner in de facto marriage, female same-sex couple",RLHP - Lone parent,RLHP - Natural or adopted child under 15,RLHP - Step child under 15,RLHP - Foster child under 15,RLHP - Grandchild under 15,RLHP - Otherwise related child under 15,RLHP - Unrelated child under 15,RLHP - Natural or adopted dependent student,RLHP - Dependent student step child,RLHP - Dependent student foster child,"RLHP - Non-dependent natural, or adopted child",RLHP - Non-dependent step child,RLHP - Non-dependent foster child,RLHP - Brother/sister,RLHP - Father/mother,RLHP - Non-dependent grandchild,RLHP - Grandfather/grandmother,RLHP - Cousin,RLHP - Uncle/aunt,RLHP - Nephew/niece,RLHP - Other related individual (nec),RLHP - Unrelated individual living in family household,RLHP - Group household member,RLHP - Lone person,RLHP - Visitor (from within Australia),RLHP - Other non-classifiable relationship,RLHP - Not applicable,RELP - Buddhism,RELP - Christianity,RELP - Hinduism,RELP - Islam,RELP - Judaism,RELP - Other Religions,RELP - Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation,RELP - Inadequately described,RELP - Not stated,SEXP - Male,SEXP - Female,MDCP - Married in a registered marriage,MDCP - Married in a de facto marriage,MDCP - Not married,MDCP - Not applicable,PreferencePercent,PartyNm
Adelaide,0.05394546318709863,0.050723436239236884,0.04546208177205956,0.057360922284488955,0.09677686772556952,0.0926263664599706,0.08821058681787534,0.07022139691171757,0.06435763946457981,0.06363365056205857,0.0595549955234274,0.05807938455416653,0.0509500281858275,0.04441754816460523,0.030871771064761085,0.0254335643465862,0.020233002840689282,0.016480419139834866,0.008350742226790905,0.0020945938477523185,0.00021553868090327287,0.06121885187026908,0.021172440466324105,0.174584231172993,0.07026355047240179,0.09159622078567876,0.25844521796784353,0.0004696392065859992,0.06231836013039394,0.03341068567324162,0.07658986684347202,0.1499309354107962,0.06752640859668227,0.04630003261344227,0.041894454056504174,0.028710884598163698,0.03669288640019457,0.06845506254594902,0.03932960029186267,0.026908853720419883,0.07272797625299186,0.07092594537524806,0.06022984185244352,0.06045094993560227,0.06662539315781037,0.005190512252151658,0.089686966231268,0.14999972361489605,0.06834450850436966,0.039532491094541676,0.01612938911874682,0.0036728101422660794,0.00777706484943691,0.025593512843772818,0.04245303891851229,0.0052492422063411285,0.016035356328959888,0.07218399451291015,0.01044317100692524,0.008562515211186584,0.029327167732371616,0.003700466845144589,0.5419275615638206,0.004342102351926013,0.016920370821072193,0.039659711927782816,0.036357501604088766,0.007063521915171361,0.04457154235900613,0.01633404872004779,0.012163417925968537,0.27271571007504164,0.16299016219384735,0.015301410693844598,0.007072824097371608,0.023032300520369624,0.019664552377055073,0.29816460491171415,0.050997329027334615,0.15006110610342138,0.02366451484425563,0.052998998766436,0.00407131438180742,0.37296226843016533,0.004342366562117969,0.5419605370152176,0.357866828689,0.04531470076500318,0.07209809715816509,0.02333673948465851,0.35149824629235826,0.149885387610815,0.3049146999027667,0.0650026518164943,0.0030164412622646513,0.003038539733050473,0.037600548042075486,0.1338725360205074,0.00477326968973747,0.00027070626712631484,0.0008010695659860337,0.00046406788650225407,0.00034805091487669055,0.041594846636612746,0.003160081322372492,4.419694157164324e-05,0.042031291434632724,0.0028617519667639,3.314770617873243e-05,0.014817024661893398,0.004381021833289136,0.0012375143640060108,0.00044749403341288785,0.0014143021302925837,0.0005027402103774419,0.0012596128347918325,0.0007071510651462918,0.014772827720321754,0.07648833200742508,0.12068527357906833,0.029777689383894634,0.03788782816229117,0.05179329090426942,0.040264114007001015,0.43094933943848124,0.034114725904297385,0.042542484419153793,0.0008626839424656171,0.0170601279647848,0.33983664305345873,0.005065503149349393,0.08930437812100801,0.49558666659297296,0.5044133334070271,0.30232095270740955,0.073786171589062,0.3640821787542709,0.2598106969492575,58.18,Australian Labor Party
Aston,0.05855338691159587,0.05884527817237152,0.05834581979282207,0.06426148267787529,0.06624634325114973,0.06439121212710891,0.06747877301886915,0.06670039632346741,0.06784201547672329,0.07151984536249652,0.07155227772480492,0.06815336615488399,0.06099878702964966,0.05233285982084363,0.03647343465203318,0.027385886733217873,0.018856175446107144,0.012512405378582966,0.005805392853204642,0.001582699280650204,0.0001621618115420291,0.03711995846717934,0.0177747493429378,0.12940069437684545,0.08520068788734222,0.13751257341250528,0.26747136506700414,0.00044777572276842207,0.06338297803303157,0.026477173172393655,0.059703429702456276,0.17550861481553587,0.07735878437122873,0.052437615976538676,0.042374420928331366,0.027873298470082918,0.04235495633442768,0.05640190493492338,0.03671671230032571,0.014844996950546955,0.06642617079532331,0.06552431127778571,0.0626630159739434,0.06583574478024473,0.07517874985401554,0.003386839339241919,0.08289321723784436,0.17547331404175803,0.052255946433437575,0.026977588946907535,0.017156942237213375,0.0014724483507929816,0.00793954529238154,0.04902539486913372,0.04022962410404437,0.004975188920961307,0.018720202380566275,0.06124606752505433,0.019537508513605552,0.009827133266305582,0.049421074822430515,0.000635682547919437,0.4981221418609931,0.005481140336652288,0.020802387052833004,0.03551389744753997,0.021716991535043622,0.007219537508513605,0.06005254110855252,0.018486686342555056,0.025440275030000323,0.3106660698182856,0.16785063220516014,0.015660782520127415,0.007843366224869116,0.015323433435186808,0.014447623310821769,0.25912302212880245,0.033631108775617445,0.17545396158112922,0.013716406483175667,0.038248919687001205,0.006572715121786636,0.43771817131882534,0.005482669573454796,0.4982611178157563,0.2647923712584957,0.04082467266908581,0.06469370135476374,0.02281092379697369,0.43131730812923164,0.17556102279144947,0.3980024920177556,0.05502556914051346,0.0006424733276224593,0.0010837681385146537,0.04135191963242738,0.1599953274667082,0.00611323105677128,0.0004023570334605301,0.0008825896217843885,0.000389377774316642,0.00026607481244970537,0.06048334761051839,0.004769877735378864,2.5958518287776135e-05,0.07285907120421567,0.006522077719803753,2.5958518287776135e-05,0.008845365106559717,0.007268385120577318,0.0012460088778132544,0.0005321496248994107,0.0006749214754821794,0.0004283155517483062,0.001551021467694624,0.0006359836980505153,0.009857747319782987,0.017723178360979155,0.07052929418788775,0.023511927939153233,0.02390779534304182,0.024446434597513174,0.0379484850450918,0.49851424122494,0.026029974696684617,0.011146434827742814,0.0010380847336663856,0.010011029650295206,0.3398559657432038,0.00540452864465062,0.07005125543372477,0.4887065386611313,0.5112934613388687,0.39394922435103064,0.0607543032135419,0.3053675817010426,0.23992889073438484,60.13,Liberal
Ballarat,0.06260793602795417,0.06605516916977455,0.06141853979773544,0.06291032490004368,0.06586029634109465,0.060215704062090515,0.059006148573732486,0.0595370090380674,0.0639182878070087,0.06655915062325707,0.06737224070154219,0.06546383093102173,0.06221819037059436,0.058871753519470486,0.043288646977791216,0.030332963746934113,0.021644323488895608,0.014319793031616436,0.006652555185969156,0.001525383865873736,0.0002217518395323052,0.026136455281055942,0.021532836904217856,0.09844350654587489,0.07120487109868545,0.14788031936342375,0.2528629801876395,0.000907282453829404,0.08243501169386273,0.01975859566117369,0.08888007742143605,0.18995806338880078,0.06542596464806062,0.04320493770716653,0.03372486267338116,0.02234877263283871,0.036252882682390596,0.06430987070791283,0.02674591381872214,0.014206665635736521,0.07990156858262792,0.082732144177822,0.06993740461094713,0.06738249077205462,0.06821619949843007,0.0039332226204003146,0.05807722563250926,0.1900385254113075,0.07356134818769204,0.03244253008728842,0.011645174946410692,0.012001317053831215,0.008755720112621542,0.042441387744679704,0.04560634873703945,0.0043073036010670826,0.007767929739209902,0.06731757796488304,0.011551099672752441,0.00783512636325151,0.03332280586223348,0.0033598312020804073,0.5585517783586552,0.005080064777545576,0.015381307243124106,0.023612893688221104,0.028000833238138116,0.005382449585732813,0.04625143632783889,0.01978268611784944,0.009602397575545804,0.253260109701011,0.16184260055926006,0.017812970531297052,0.008550225855022586,0.01779280490428049,0.013477360722736073,0.28396563777156375,0.05330447408044741,0.18999381587438158,0.01420651187796109,0.05864722287557542,0.008588421088001076,0.3548805483686704,0.005080474446423172,0.5585968213433689,0.2867866455202817,0.048547082067686355,0.07610682508534716,0.028883632160425794,0.3697279643020349,0.18994785086422408,0.32665779283639884,0.0739620307626116,0.002164676777455093,0.0023797999354630527,0.04524981176723674,0.16448182209314832,0.008537700333440895,0.0006184790792728837,0.0014453587178659784,0.00063864687533613,0.0004436915133914166,0.038399483704420784,0.00462514789717113,0.00010083898031623104,0.0476161665053243,0.004725986877487361,9.41163816284823e-05,0.007280574378831881,0.0038049908572657847,0.0011293965795417876,0.0004974723028934064,0.0003764655265139292,0.0003025169409486931,0.0005983112832096375,0.0005378078950198989,0.007280574378831881,0.032530655050016136,0.1066809185758847,0.039327202323330104,0.04324647735828762,0.03426508551145531,0.00786221633862633,0.5079126151613098,0.0052414775590842195,0.0034405596285270778,0.0005644668140552236,0.005752185628943708,0.37434901520700475,0.005846263431286245,0.0890312002311626,0.4837623496202702,0.5162376503797298,0.323363192237133,0.08184206812668418,0.30181908595466733,0.29297565368151546,60.98,Australian Labor Party
Banks,0.060613451257003854,0.05936832106388031,0.05597951311558531,0.0604722509258249,0.0685976881654868,0.07416226485331211,0.07355895434736565,0.0660175730230349,0.06666581090708376,0.06543351710770376,0.0680457232345145,0.06508693447662814,0.054882001450512495,0.04644207256413383,0.0350241003292535,0.028759940182405155,0.02354194612565546,0.01691836695398795,0.008414256098891577,0.0018291861084546908,0.0001861277092813545,0.05348111827073653,0.012502246296819244,0.1470040818422201,0.07978204502862424,0.10105126691140605,0.2636318126973532,0.00041075141837599156,0.06645829589505302,0.03839242163633096,0.06134957512900162,0.175936384874079,0.07199794621654579,0.04847570759258071,0.03977921827867274,0.028740132212309866,0.03531223926577241,0.05675502214235287,0.042102560811244465,0.021365765997047686,0.06915473974712791,0.06568898016815353,0.05933508760670047,0.061838136191515305,0.06971953019703485,0.004473397086194725,0.09745844297541878,0.17593864321930555,0.051864450292022336,0.03441613874286741,0.01695774684048036,0.0010205457031174784,0.007150238448257049,0.03727238300630941,0.037407172061438135,0.0036457230149102367,0.031168364366908646,0.052920750454110745,0.016335149776314353,0.0097369046014416,0.026867951655658893,0.0005519932733842964,0.5332255020892304,0.006976938234520119,0.017195232318564305,0.03915301125167684,0.02587308005828022,0.00892817027066926,0.04493610356934255,0.0315085462679478,0.016752353994569927,0.2957636201441434,0.14814173036318246,0.013259143739129876,0.00962667744854541,0.015518204047055199,0.015421937272569745,0.2893073284686523,0.03703061925207134,0.1759307392646502,0.014621778619339517,0.043319747103565585,0.0046214576847780735,0.3972207066979043,0.0069771173657691195,0.5332391925286434,0.26037287809260984,0.04848056990662003,0.06301703943779483,0.022667907454352917,0.42952860764368,0.1759329974649424,0.3909340624077426,0.03699924268679323,0.0013605966087771317,0.0014247756940968077,0.043160434877482126,0.16081995199404417,0.004807013490443734,0.00039791032898199135,0.0011873130784140064,0.0006738803958565982,0.00041716405457789416,0.05678565469084935,0.003324476619559218,4.492535972377322e-05,0.07380594811762743,0.004697909045400285,1.9253725595902806e-05,0.013670145173090993,0.010602384894810479,0.0017071636695033822,0.0009755220968590756,0.0016558204012476414,0.0008214922920918531,0.0028174618455337774,0.0012707458893295852,0.020588650570552067,0.027365961980309855,0.07181639647271747,0.019016262980220005,0.029143722643664882,0.017687755914102713,0.04291289055479962,0.5554607070421812,0.03155246335139021,0.04850324767014968,0.0011809709635182666,0.00577648840851326,0.24201560935534389,0.002856152601987112,0.06974147005211676,0.48635847276508076,0.5136415272349192,0.3858807974223694,0.04481970706409417,0.33522676217250097,0.23407273334103543,56.26,Liberal
Barker,0.05569686021713257,0.06326689664755529,0.06277149123071997,0.0597567680233928,0.05016886074878716,0.051558412527715515,0.0542408516139946,0.05459730185293709,0.061490686982316446,0.06977966542009775,0.07150754284954779,0.0727460563916361,0.06991257906851699,0.06647494879803771,0.049359295799324555,0.03591689272056114,0.024897142960711934,0.016535666169247405,0.007298167604110657,0.0018305834305012657,0.00019332894315524917,0.00856775408915536,0.008773042065921593,0.05661117853412309,0.05542171584521287,0.15586791530059593,0.3065734417736881,0.000935871658787231,0.10073601777552363,0.026832346139680354,0.09791028915415316,0.18177042766315865,0.0676850621905567,0.03852191764279676,0.027460451636275814,0.017159763313609466,0.03360101437024514,0.06712957372298031,0.019460210119550778,0.009986716580123173,0.09206013766453328,0.08550295857988166,0.07554643159038764,0.07708610071247433,0.07659099142615626,0.004691462383770076,0.049021857263615506,0.1817715251781186,0.07672382562492452,0.0274547959775672,0.015392332237478244,0.07222974279636434,0.0034023883194739895,0.029424917810868305,0.030917617482111776,0.003994633533165732,0.005505463159930381,0.04962168826145813,0.010708760394507832,0.0027255366466834266,0.05411791723070973,0.0035836878746857473,0.5559369561013343,0.004623138657899826,0.016165877006381744,0.011337265519241926,0.019701218333011025,0.003855637207503384,0.04745818023593115,0.018577161090698124,0.013265084122993619,0.2624435481923346,0.15516096312217742,0.019018523438066027,0.007975704591011181,0.01759968121332142,0.009424734948197165,0.29521578477069094,0.05139831429468447,0.18176274542951676,0.0046623988404396665,0.032636791883077665,0.0065346056286991186,0.395971735716874,0.004620123203285421,0.5555743447276241,0.2449140980598114,0.05349704806403709,0.0744624337474495,0.028444830791891532,0.41694737223369194,0.18173421710311854,0.36231025456567867,0.07407855204057576,0.0005924349681717336,0.0009793312739165391,0.03893144076557106,0.15584062290305226,0.010004896656369583,0.0012271867197843054,0.0014569064013202836,0.0007435663376032983,0.00027203646497681646,0.0329950005742992,0.00448557904472884,9.672407643620141e-05,0.041718303217889115,0.004570212611610516,9.067882165893882e-05,0.006051300032039851,0.0026901383758818516,0.0015113136943156469,0.0006347517516125717,0.0003989868152993308,0.00027808171975407905,0.0006287064968353091,0.00032644375797217975,0.006831137898306724,0.021013305605764754,0.11042262376147843,0.044402396338993705,0.03725085993749207,0.037166226370610386,0.006499507704574421,0.5278554644792239,0.001739645184867503,0.006064596408357545,0.00018725347476004374,0.0063847394458505236,0.3541990081606272,0.004300789484811327,0.09276899565692748,0.5051143019309962,0.49488569806900384,0.3594376539929465,0.07818010531909754,0.27384777042369196,0.288534470264264,68.94,Liberal
Barton,0.05962801191750311,0.052905614532411556,0.04692950739058749,0.05232130976830291,0.07903155824245756,0.10527320586618842,0.09704087240750918,0.07520175869948802,0.06759422637470712,0.06226027595383414,0.05955280437360794,0.052882473749674586,0.046570825258164354,0.0400971912874953,0.031095426802811604,0.026820167192155273,0.02170605420728356,0.014457204014925805,0.0068670272771976515,0.0016661363570622777,9.834832663214833e-05,0.0676427711958534,0.012570575712699001,0.16707353757867457,0.07744238245094409,0.07895223991114401,0.25200735838578303,0.0002776749352091818,0.06720311921510552,0.040228156238430214,0.07711842835986672,0.15948375601629025,0.07363719983107815,0.04888320673836204,0.03972555984287954,0.026744031331532272,0.031094347481502478,0.053812022376360194,0.04072057896228762,0.017453329553803344,0.07107444709911431,0.06562498192189099,0.05871191303995696,0.06210770503468104,0.07202318625948016,0.005079225504885428,0.10549516663677752,0.15948652385442638,0.06832657453098154,0.045451915622360305,0.022158965992062116,0.0006827044352645769,0.007700674604552134,0.03484685435253006,0.03400215225466033,0.0025167494011872115,0.030305134168778423,0.05260295530021638,0.01673782992559679,0.01252010506705546,0.021071267400284654,0.0004859929878154615,0.5217250436815126,0.008927228335705441,0.016876685064972634,0.04298145126763171,0.024183936774626536,0.00844123534788998,0.04750002892815404,0.03356244431330348,0.014718644773839691,0.3025518793425628,0.15168380068613216,0.013045767212602616,0.011020925294903762,0.017107021573244317,0.016684697401838557,0.2763909217658936,0.05202108149699455,0.15949390522582774,0.01763450067402209,0.03817915680704454,0.004182986872479649,0.40935415376960593,0.008927176686356984,0.5217220251904908,0.30408598915879415,0.04081361109343453,0.058168796533590965,0.022822068853805704,0.4146211652271505,0.1594883691332242,0.3616186629945497,0.04838168415936679,0.004750222757096405,0.0033095340037261186,0.03892173993542937,0.14455489082009326,0.0037724058923591423,0.00019672055266903502,0.000989388661953088,0.0005785898607912795,0.0003182244234352037,0.04544244766654709,0.002366432530636333,2.3143594431651178e-05,0.06513186062927433,0.003558327643866369,2.8929493039563976e-05,0.016813821354594582,0.009755025052940972,0.0015679785227443674,0.0007116655287732738,0.0023085735445572053,0.0008273835009315297,0.0028929493039563975,0.0012902553895645533,0.030069315065322795,0.055752918985847694,0.06862654338845366,0.021089600425842136,0.04070379670666651,0.023646967610539592,0.05116604666500819,0.46857083350207407,0.050633790186810454,0.07627466748433603,0.0015389154695717071,0.004807664493286047,0.2554426117593969,0.0037315807438862824,0.08783388969563029,0.4959359000318186,0.5040640999681815,0.35668211296042396,0.06136286063046333,0.34608954222276217,0.23586548418635056,59.41,Labor
Bass,0.05553057553956835,0.0621285580231467,0.059039724741945576,0.06432788551767282,0.06711370034407257,0.056556928370347204,0.05674264935877385,0.05425985298717548,0.060535267438223336,0.0674753675320613,0.06752424147638411,0.07011456052549266,0.06573545511416953,0.06255864873318737,0.048688223334375974,0.03429973412574289,0.023156474820143883,0.015708085705348766,0.006910775727244292,0.0014564435408195183,0.00013684704410384736,0.021998749071576562,0.012675423165630742,0.09003752785270318,0.0594777373832141,0.14407177201829482,0.2878992220788867,0.0009772878308119308,0.08564950549235761,0.026210859622375984,0.09435714006489192,0.17664477541925647,0.06254889688624628,0.03738655922390862,0.030834376466906586,0.019891253324988263,0.03502972930683774,0.07631826005319982,0.02115279299014239,0.011901502112345487,0.0923368799874824,0.08836645282428415,0.07540877796901893,0.07022570802691284,0.06857299327178845,0.0033641057737443278,0.055986934751994996,0.17676224378031608,0.07391253324988264,0.03293486454998482,0.011572238376362088,0.017867457730000685,0.006912013784866018,0.03142714482920669,0.04158956736276324,0.005991717331923518,0.009741435858274347,0.06359835913100519,0.010475714943068894,0.004787499632860457,0.031162804358680646,0.002907745175786413,0.5844763611086635,0.004346932181983728,0.015263214575929352,0.017877248117797947,0.022547263097091277,0.005619682595627613,0.04866801774018269,0.01808284626154042,0.012149871256400466,0.23204922523086555,0.15872984817655345,0.01781382062920645,0.007317264047581781,0.02116919705744248,0.014957348567850994,0.31391845359211146,0.05722726561277195,0.1768175770856159,0.00655301585438612,0.05289359662764199,0.00560429564860186,0.34671322242109487,0.004342595581115578,0.5838932738671596,0.28144591039345895,0.05426076070691561,0.08411004723854978,0.028176865824914177,0.375228613064442,0.17677780277171945,0.32531686390243425,0.07692683546530377,0.001221526223724971,0.0012508428530943702,0.046115057998065104,0.14978843165805084,0.010563758782773549,0.0005961047971777858,0.0014560592586801654,0.0005374715384389872,0.00041043281117159026,0.03574674341108755,0.004632027440365089,0.00013681093705719674,0.04238207385836159,0.004407266615199695,7.817767831839813e-05,0.007876401090578612,0.0033420957481115204,0.0016026424055271618,0.0008599544615023795,0.0005276993286491875,0.0002736218741143935,0.0005863325873879861,0.00042020502096139,0.007065307678025232,0.03062610548123247,0.11958253119777976,0.04137553625001222,0.04438537686527055,0.03990970478154225,0.009008920885828312,0.5006358087487284,0.00615267235307927,0.006974332889897488,0.0005771187103842242,0.005419046873777291,0.3697668049143125,0.005487518585178809,0.09597777603881368,0.48777030461815196,0.512229695381848,0.3227812212815048,0.0818880394188843,0.30613182644741216,0.28919891285219873,50.41,Liberal
Bean,0.0667582275583516,0.06630780704280471,0.060127446854071134,0.06342068537757792,0.06036373302616131,0.06504515281069785,0.07126243271382053,0.06857467750629481,0.07057572602618346,0.07088585162705181,0.07105568231324162,0.06683206698712979,0.05755783473259051,0.05114857231464457,0.03642499021627569,0.024248868410753976,0.015513663986295402,0.009451446883606909,0.003736275096175856,0.0006793227447592466,2.9535771511271587e-05,0.05816706619952056,0.029621980453623457,0.1538115434261479,0.08480177023787572,0.10819841416190301,0.2432085561497326,2.2127973446431864e-05,0.042308685229577724,0.025218513737783516,0.06216485340217592,0.19247648902821315,0.07625519620271824,0.0694006309148265,0.06484566172351779,0.043368023821457,0.03238597836021109,0.039690144166986054,0.08515876057666795,0.03122143931130045,0.04154751024499543,0.044901087885845695,0.0480556620183378,0.05337716324184086,0.06594386626964238,0.0012898375541731772,0.05652436687402341,0.19233320557799463,0.05370146525546154,0.030014027327311725,0.013144125221728255,0.000764452229157544,0.007488663099222931,0.03624839502141208,0.04313588695013248,0.003985542204442729,0.006345695688637865,0.06272961398873361,0.00957420753022555,0.00747381936661793,0.009848816583418067,2.9687465210001708e-05,0.48734200702108554,0.004111713931585236,0.01632068399919844,0.040085499899804804,0.15623028566763397,0.00661288287552788,0.038719876500144725,0.014339045696430824,0.005455071732337813,0.3413277873652226,0.1453530392200245,0.022545245364839154,0.006556337301060519,0.011490183931442395,0.010369190377155332,0.2287121849049368,0.04119651312004956,0.1924495184152691,0.14490529282852357,0.05615283014691233,0.0009297314846926352,0.30940873504866334,0.0040878670041247615,0.48451554348708337,0.2676653851252817,0.034675269197342644,0.07195781224682192,0.022544817122571333,0.41096233446757113,0.19219438184041127,0.3727925047403056,0.07109343049410714,0.001977915752686173,0.002275346692939733,0.042264936610030855,0.17243558761200134,0.008246272818529948,0.0003048667137598989,0.0008402424062163066,0.00012640814960776295,0.00012640814960776295,0.04832509201769714,0.004253262445625906,2.230732051901699e-05,0.054296018143287356,0.004900174740677399,0.0,0.007688589805554522,0.004045060787448414,0.0006394765215451538,4.461464103803398e-05,0.00033460980778525485,8.922928207606796e-05,0.0006246049745324757,0.0002453805257091869,0.00852883221177083,0.018946350894151764,0.08443320816447931,0.031312042235193516,0.02994385991002714,0.02884336543108897,0.018889225025271718,0.5135212909604728,0.017457775941325346,0.01885971061116973,0.000597666885565238,0.007909862979332532,0.3351435507315885,0.00503958620791429,0.08258133065735979,0.4893546485928982,0.5106453514071018,0.3667884017847939,0.07777548706318936,0.28392507399826233,0.2715110371537544,57.52,Australian Labor Party
Bendigo,0.06102463310574362,0.06426384884572978,0.060997240160796586,0.06147661669736959,0.061640974367051765,0.0568335125288482,0.05695678078110983,0.05720331728563308,0.06287365688966806,0.06593481848749855,0.0674140375146381,0.06893434595919821,0.06575676434534286,0.06141498257123878,0.04496551913054793,0.0336042952137677,0.023201824370133472,0.016175533991220563,0.007320764537093472,0.0016983625867157913,0.00030817063065407505,0.024551431310779345,0.02312012053143405,0.09882207916723737,0.0687166141624435,0.150123270784824,0.24103547459252156,0.0010478016710039721,0.08342007944117244,0.02268867278455006,0.100369812354472,0.18610464319956171,0.06374109288046492,0.042514597066212155,0.03317110568070586,0.020514610756309424,0.036764756213592896,0.06282385636349946,0.026161775879417624,0.013108268134245094,0.08097008029242048,0.07964898590604486,0.07216734774900575,0.07165396910145047,0.07098999938394562,0.003066581788063604,0.052528903217857366,0.18601419663086707,0.08415987295589736,0.029047915711068056,0.012261328550205725,0.013062319862530722,0.007106230617037154,0.03859819674263533,0.04007694993461994,0.005237250888278827,0.015081913342324518,0.07013808542538115,0.011905332411394616,0.005641169584237586,0.0388788860059287,0.006127241235306602,0.5629120484154749,0.004258261506548275,0.016108825281202718,0.021072232985780693,0.02722685853945738,0.004764871396394855,0.04764871396394855,0.014903915272918964,0.007941452327324757,0.2446797580805348,0.16569976506688402,0.018876841622202892,0.007678134781745081,0.015479558079164926,0.01273296392441044,0.28999513695299284,0.058726429633079676,0.18613141185898532,0.011517155906137234,0.05704484295721123,0.007990797230952527,0.3561759207904521,0.004259019603815315,0.5630122635114315,0.27745328302713657,0.04908962674354111,0.07998548332979546,0.028793678400975083,0.3785974979286355,0.18608043056991624,0.3313641062150451,0.07363038314359842,0.0015470868901499852,0.002567068954894887,0.04509826739959338,0.15965799796003588,0.009207220651556328,0.0004928772393398183,0.0016634606827718868,0.0005065682737659244,0.0002738206885221213,0.03871824535702795,0.004059391707340448,0.00014375586147411367,0.044920283952053996,0.0044838137745497365,7.530068934358336e-05,0.00742738617616254,0.0037444979155400087,0.0015813144762152505,0.0007050882729444624,0.000636633100813932,0.00028066620573517434,0.0005271048254050835,0.0004928772393398183,0.007687515830258555,0.031140257802178245,0.10594806990642178,0.03741759708654788,0.04594711153401195,0.03805423018736181,0.009675033893430838,0.4914889829231886,0.003991892965230133,0.003430426030154883,0.0006093970392889911,0.0049504950495049506,0.3801405036769237,0.005142215466359914,0.10057105295591799,0.4867368738188491,0.5132631261811509,0.3286273758010626,0.08059922221613627,0.29739278085118037,0.2933806211316207,59.04,Australian Labor Party
