Australian Bureau of Statistics

"2016 Census - Counting Persons, Place of Usual Residence (MB)"
"SA1 (UR) by INCP Total Personal Income (weekly)"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"

"INCP Total Personal Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,999 ($104,000-$155,999)","$3,000 or more ($156,000 or more)","Not stated","Not applicable","Total",
"SA1 (UR)",
"1143118",0,32,22,17,21,26,46,45,37,35,34,20,16,41,19,18,154,594,
"1143119",0,18,7,18,21,26,17,29,36,47,47,38,19,33,13,14,64,437,
"1143120",0,30,8,14,28,31,36,54,71,80,58,46,25,43,22,65,125,740,
"1143121",0,8,6,9,9,7,9,17,13,19,19,22,11,16,16,16,23,210,
"1143123",3,19,5,15,8,25,25,33,37,36,37,36,21,40,19,29,67,464,
"1143124",0,24,16,15,18,17,28,37,57,51,37,33,33,34,17,23,84,522,
"1143125",0,20,14,12,22,15,32,23,37,19,30,29,12,29,19,17,119,455,
"1143126",0,37,18,17,24,23,21,22,24,27,24,21,17,14,18,50,121,480,
"1143127",3,30,20,14,21,22,19,35,27,40,25,26,11,37,25,20,126,498,
"1143128",0,46,12,22,26,20,16,20,28,33,20,22,19,17,29,8,88,424,
"1143129",0,37,19,11,21,38,28,16,26,36,27,27,17,28,27,18,118,512,
"1143130",0,13,9,15,15,20,15,17,25,33,20,12,20,34,27,18,101,395,
"1143131",0,33,19,25,19,26,32,38,32,23,23,19,8,28,23,21,100,460,
"1143132",0,30,4,14,8,17,13,8,15,17,12,7,9,15,38,25,38,263,
"1143133",3,30,10,9,10,21,24,22,18,34,14,28,9,33,20,15,99,399,
"1143134",0,23,11,9,19,20,10,8,24,27,12,11,12,12,21,12,81,312,
"1143135",0,19,19,16,9,16,15,21,16,24,18,13,6,23,19,14,61,320,
"1143136",0,24,19,21,17,33,30,36,42,54,39,30,21,44,23,13,86,533,
"1143137",0,39,23,15,29,25,33,27,31,36,22,28,26,23,23,22,133,542,
"1143139",0,12,10,16,19,18,16,23,18,17,13,16,9,16,24,31,101,365,
"1143140",4,20,17,14,24,8,24,23,22,20,5,22,9,33,27,15,98,395,
"1143141",0,32,19,14,17,7,29,22,35,38,22,20,14,19,21,19,85,424,
"1143142",0,34,23,20,21,19,26,25,34,36,20,24,12,29,40,20,51,419,
"1143143",0,29,24,16,16,16,17,12,21,16,15,9,9,29,53,15,92,393,
"1143144",3,32,14,21,23,30,23,28,28,38,17,11,12,31,38,27,95,476,
"1143145",0,11,10,12,24,29,37,24,18,16,12,8,4,7,9,129,18,370,
"1143146",0,42,15,14,21,33,13,21,38,35,15,16,16,27,39,33,92,468,
"1143147",0,27,14,15,26,26,26,29,30,36,37,22,19,24,38,25,99,495,
"1143148",0,40,37,22,31,24,30,21,45,46,28,20,22,34,40,31,170,632,
"1143149",0,20,11,8,6,12,7,14,17,19,23,8,12,12,12,8,69,276,
"1143150",0,14,9,9,13,25,16,13,53,42,40,25,27,41,10,28,90,448,
"1143151",3,23,11,22,23,21,32,31,42,41,51,37,13,28,41,31,86,531,
"1143152",0,24,10,19,18,25,15,28,45,52,31,33,23,38,31,23,72,480,
"1143153",0,22,16,12,5,20,15,17,25,22,25,27,19,34,32,37,52,382,
"1143154",0,15,10,17,12,9,9,26,16,11,12,10,9,16,9,15,64,257,
"1143155",0,6,12,7,9,8,13,12,12,11,11,25,11,11,17,7,45,227,
"1143156",0,19,14,19,15,20,15,12,17,19,9,11,15,26,32,30,72,344,
"1143157",0,19,12,23,31,20,19,21,19,24,10,12,13,9,7,11,52,296,
"1143158",0,15,0,8,11,17,21,24,38,43,32,36,10,32,11,31,50,378,
"1143159",0,11,6,13,8,13,33,29,40,49,50,42,14,28,18,27,70,444,
"1143160",0,30,7,6,13,21,18,21,25,30,22,16,13,18,13,37,88,381,
"1143201",0,25,9,16,16,14,12,27,19,19,14,7,12,18,13,16,65,305,
"1143202",0,35,18,23,26,8,20,24,19,16,13,25,10,23,18,12,105,398,
"1143203",0,11,3,4,7,4,7,3,11,8,8,8,4,6,15,4,42,154,
"1143204",0,34,15,11,24,8,19,25,42,34,30,31,11,23,20,25,91,441,
"1143205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"1143206",0,7,0,3,4,8,6,9,0,0,4,5,8,3,12,19,7,102,
"1143207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"1143208",0,24,14,10,11,12,13,12,18,19,15,5,10,7,37,7,46,256,
"1143209",0,23,13,3,13,14,9,6,12,4,5,8,10,12,33,13,40,223,
"1143210",3,19,11,16,14,18,11,10,11,29,17,9,10,23,44,26,58,331,
"1143211",0,18,11,8,11,18,14,23,14,29,16,12,6,5,22,40,36,275,
"1143212",4,37,38,22,26,32,34,26,46,24,28,36,16,37,44,18,118,569,
"1143213",0,15,7,17,7,10,17,22,14,19,11,12,8,13,18,17,50,255,
"1143214",0,30,12,20,21,18,18,17,24,26,12,7,8,22,20,26,54,341,
"1143301",0,19,0,15,23,9,21,27,24,29,19,17,8,13,7,3,61,305,
"1143302",0,5,8,39,57,83,42,23,12,15,6,4,0,3,0,359,0,663,
"1143303",4,46,27,36,36,36,29,44,57,52,47,39,20,69,31,34,142,737,
"1143304",0,7,4,6,16,19,17,13,18,17,14,3,5,9,3,19,36,205,
"1143305",0,51,26,21,23,28,26,30,24,29,27,35,31,36,23,19,125,538,
"1143306",3,87,39,43,40,30,43,45,57,59,56,69,62,106,40,26,273,1075,
"1143307",0,44,26,26,24,34,28,17,29,38,33,23,20,42,23,24,121,550,
"1143308",0,19,18,15,35,29,38,42,36,46,25,19,14,19,11,17,124,510,
"1143309",7,11,4,12,40,52,30,22,30,17,14,17,8,7,7,197,45,500,
"1143310",0,32,16,26,40,29,35,31,42,36,29,26,9,20,7,30,91,514,
"1143311",0,16,8,18,25,25,20,25,22,36,9,23,7,19,7,6,61,323,
"1143312",0,18,10,12,23,16,15,19,20,34,20,13,13,19,8,16,72,334,
"1143313",0,31,10,17,17,22,21,16,22,24,17,15,19,11,11,26,67,356,
"1143314",0,24,9,26,29,52,34,31,22,35,22,24,21,17,12,38,74,470,
"1143315",0,19,4,6,14,6,8,17,12,13,11,13,4,10,6,15,39,204,
"1143316",0,24,21,15,18,26,19,27,43,38,27,30,31,55,29,25,179,613,
"1143317",0,28,19,15,32,22,32,24,38,34,34,24,26,40,19,13,100,518,
"1143318",0,28,10,17,25,19,21,24,30,30,21,26,26,30,0,13,95,415,
"1143319",0,14,15,20,42,32,15,22,31,28,20,24,17,30,5,7,84,419,
"1143320",0,20,14,21,34,52,24,35,36,23,35,25,27,33,6,33,101,524,
"1143321",0,19,3,30,27,27,28,24,25,47,26,14,13,14,0,17,92,419,
"1143322",0,27,11,24,40,32,30,32,33,38,31,35,21,21,0,21,119,515,
"1143323",5,21,22,24,29,26,28,28,49,41,27,31,13,12,3,21,117,484,
"1143324",0,34,14,21,21,25,33,40,22,36,30,21,21,16,4,16,101,464,
"1143325",0,14,10,24,24,19,17,13,21,30,15,17,8,8,0,8,80,315,
"1143326",3,41,13,19,34,10,45,22,19,36,22,19,18,30,7,13,92,464,
"1143327",6,45,13,24,15,28,24,33,29,51,35,13,19,35,20,26,97,521,
"1143401",0,25,17,19,21,11,10,14,21,23,13,18,24,26,15,10,90,359,
"1143402",0,29,10,12,13,12,5,13,18,18,18,14,9,15,10,20,88,313,
"1143403",0,30,24,18,27,17,27,15,20,32,21,21,14,26,12,10,126,440,
"1143404",0,24,10,7,17,11,12,11,34,15,19,26,20,25,4,8,116,367,
"1143405",0,42,19,15,33,25,28,28,34,37,29,26,22,34,8,18,154,538,
"1143406",4,51,30,14,29,32,20,13,24,36,15,22,25,29,14,16,93,446,
"1143407",0,24,16,13,11,9,19,28,24,19,15,11,15,22,14,8,78,328,
"1143408",0,32,7,18,27,11,16,13,48,32,20,27,25,22,17,11,157,473,
"1143409",0,48,20,13,18,21,19,22,30,26,32,30,23,38,14,14,117,487,
"1143410",0,63,21,23,29,31,37,48,43,40,42,46,18,42,24,22,182,714,
"1143411",0,34,12,25,20,24,20,25,31,26,20,15,13,37,7,25,118,437,
"1143412",0,23,14,19,33,27,25,36,28,26,22,16,17,17,4,22,85,413,
"1143413",3,30,25,16,29,27,19,22,33,29,29,36,22,39,12,27,130,521,
"1143414",0,37,25,24,29,40,48,47,41,37,42,30,27,35,4,16,163,641,
"1143415",4,22,16,36,41,47,23,21,26,22,17,27,9,12,3,23,74,419,
"1143416",0,18,19,13,18,18,12,22,20,22,20,28,8,7,7,12,68,318,
"1143417",0,18,11,10,15,18,25,24,26,18,19,21,10,18,0,0,48,284,
"1143418",0,52,17,14,28,25,32,28,31,37,31,30,24,36,18,17,126,548,
"1143419",0,20,9,14,10,17,26,27,19,14,10,14,9,23,0,14,35,254,
"1143420",0,16,11,20,19,19,15,23,25,32,22,16,7,4,3,9,59,318,
"1143421",0,62,21,42,47,36,33,50,56,69,59,37,28,46,13,30,213,848,
"1143422",0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,16,
"1143423",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,
"1143424",4,28,13,13,20,18,28,18,19,22,20,11,10,13,4,14,54,298,
"1143425",0,10,8,10,23,14,13,9,12,22,13,14,10,8,4,5,39,217,
"1143426",5,22,9,12,24,15,4,17,9,8,14,14,12,7,0,9,39,237,
"1143428",12,192,71,68,70,77,105,96,154,176,165,135,133,223,102,102,826,2707,
"1143429",0,34,17,16,26,20,25,20,25,45,27,15,16,31,42,28,94,474,
"1143430",0,25,18,21,23,20,24,18,16,33,20,14,10,5,0,21,73,332,
"1143431",0,13,9,14,24,24,14,12,34,21,13,8,4,0,0,22,53,267,
"1143432",0,16,3,9,16,17,19,18,15,16,8,11,9,6,0,10,44,205,
"1143433",0,20,10,22,17,25,12,26,23,17,16,7,15,0,0,29,72,318,
"1143434",5,24,19,13,28,31,44,31,35,33,35,23,12,6,0,27,104,463,
"1143435",5,38,20,37,51,46,39,32,45,54,51,42,30,36,3,41,118,679,
"1143436",3,38,17,33,47,32,28,45,45,37,25,16,15,10,6,37,105,538,
"1143437",0,18,13,8,19,9,19,17,11,16,14,11,5,7,0,17,43,230,
"1143438",0,31,13,23,36,24,35,38,38,37,25,25,12,30,18,36,77,490,
"1143440",0,16,6,13,21,12,10,11,31,17,10,13,16,9,3,5,59,249,
"1143441",0,3,0,3,0,3,0,6,8,8,7,0,0,0,0,0,19,69,
"1143442",0,21,15,8,9,7,15,11,5,11,6,7,5,18,10,13,84,238,
"1143443",0,13,10,12,7,3,18,10,6,9,11,7,11,19,21,12,48,220,
"1143444",0,25,12,19,25,21,22,24,35,26,22,25,18,18,14,9,73,386,
"1143445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
"1143446",0,28,6,13,21,20,24,30,29,50,40,21,24,20,4,38,120,480,
"1143447",0,46,27,19,20,27,35,52,59,71,66,49,46,53,17,16,222,815,
"1143448",0,44,19,24,17,24,31,42,33,48,41,40,27,41,15,22,179,640,
"1143449",0,52,21,35,49,29,42,55,56,71,46,38,42,54,13,44,280,934,
"1143501",3,32,11,21,25,18,30,27,36,39,21,27,10,12,3,23,95,435,
"1143502",0,32,9,12,9,3,17,29,21,22,12,16,12,31,3,7,84,317,
"1143503",0,22,18,20,26,13,14,16,15,32,23,8,12,20,0,0,85,321,
"1143504",0,30,6,13,19,15,14,24,33,27,17,18,7,10,3,15,93,346,
"1143505",0,28,19,21,15,18,12,16,26,22,22,18,29,21,9,22,100,390,
"1143506",0,41,20,14,20,26,25,28,37,36,33,32,8,39,11,14,99,478,
"1143507",0,46,15,18,27,23,25,30,42,37,38,28,10,29,12,18,128,521,
"1143508",3,28,13,28,30,24,32,27,48,57,19,15,16,11,3,15,131,501,
"1143510",0,27,11,9,9,19,24,23,19,35,19,14,9,17,5,13,85,320,
"1143511",0,4,5,3,0,0,0,14,3,5,0,0,0,0,6,7,6,66,
"1143512",3,18,6,9,0,9,18,17,26,30,16,16,12,9,0,8,85,282,
"1143513",0,9,10,14,13,7,17,11,23,33,12,12,5,15,0,15,99,306,
"1143515",0,21,15,16,15,17,27,31,24,20,27,15,0,3,0,17,64,306,
"1143516",0,21,20,21,17,11,30,22,20,35,17,18,13,15,3,27,91,398,
"1143517",0,29,19,12,13,16,6,17,21,12,20,18,12,18,6,16,71,324,
"1143518",0,39,25,21,14,26,22,15,31,52,34,29,29,37,18,22,165,579,
"1143519",0,28,10,12,20,14,18,23,27,34,29,25,19,16,10,15,109,403,
"1143520",6,22,16,17,22,27,29,31,30,35,19,29,12,31,9,24,117,465,
"1143521",0,47,20,12,19,12,13,14,26,16,17,19,17,25,7,10,88,360,
"1143522",0,34,10,27,30,17,30,36,39,35,31,31,16,15,4,29,157,557,
"1143523",0,39,19,16,18,13,21,17,36,25,25,30,22,32,8,19,140,483,
"1143524",0,20,18,8,11,21,17,15,15,16,9,14,16,21,4,10,66,291,
"1143525",0,31,14,26,28,31,27,30,37,61,42,24,15,21,3,29,122,547,
"1143527",0,28,11,16,25,25,18,33,33,46,34,18,18,17,0,16,102,448,
"1143528",0,19,15,20,26,21,21,27,18,38,21,16,14,12,4,23,112,417,
"1143529",5,46,22,35,28,30,21,28,32,39,28,20,20,22,8,9,108,509,
"1143530",0,35,11,22,20,27,29,34,49,43,36,12,11,10,0,19,113,470,
"1143531",4,30,20,20,24,22,26,50,45,34,35,15,10,16,5,24,126,497,
"1143532",0,11,5,4,10,14,14,11,15,21,14,4,8,11,7,12,64,237,
"1143533",0,25,14,13,12,12,18,14,13,20,12,14,12,8,0,8,75,268,
"1143534",0,37,15,17,17,27,21,46,46,53,35,25,13,18,4,26,149,559,
"1143535",0,36,17,29,19,22,22,26,49,38,34,31,20,17,10,27,125,517,
"1143536",4,29,4,13,20,22,16,35,36,40,25,31,21,9,0,13,108,416,
"1143537",0,31,16,19,23,19,17,20,31,39,22,20,12,19,0,9,95,393,
"1143538",0,38,25,23,18,15,26,26,30,40,24,25,17,23,8,11,107,456,
"1143539",0,20,15,16,20,24,11,18,32,35,23,13,10,19,4,10,66,345,
"1143540",3,31,5,20,8,13,14,19,33,28,18,16,9,7,5,24,62,311,
"1143541",3,39,18,21,22,26,35,38,34,43,27,26,21,19,6,16,105,505,
"1143542",0,43,20,20,16,19,29,26,29,33,35,19,11,30,11,15,99,453,
"1143544",0,30,7,6,16,11,19,27,23,25,28,12,16,12,0,35,87,355,
"1143545",0,38,11,24,31,29,25,35,35,51,39,20,13,12,3,27,102,493,
"1143546",3,41,23,29,21,28,32,39,42,40,43,16,18,19,4,12,126,534,
"1143547",4,33,18,20,25,21,31,36,26,32,25,25,18,17,0,29,132,496,
"1143548",0,14,8,11,17,15,20,26,33,27,14,15,13,9,0,5,88,317,
"1143549",4,13,5,10,15,13,10,16,21,25,14,18,16,23,4,0,67,263,
"1143550",0,39,9,23,14,15,24,29,30,43,33,27,22,28,14,18,156,543,
"1143551",6,51,23,28,42,22,18,40,25,45,35,37,29,27,10,22,91,564,
"1143552",0,45,24,25,24,26,23,40,37,34,25,23,21,31,6,21,120,542,
"1143553",0,22,12,29,19,23,15,22,24,25,19,13,7,10,0,8,82,330,
"1143555",0,13,8,10,3,9,5,10,10,19,11,6,7,14,0,0,44,172,
"1143557",0,13,7,9,10,10,11,21,25,15,8,11,10,12,0,8,62,229,
"1143558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"1143559",0,69,18,33,34,34,49,45,74,103,72,74,56,47,17,45,313,1081,
"1143560",0,22,9,12,14,20,11,21,22,43,29,27,17,12,4,13,132,422,
"1143561",0,28,17,21,14,23,16,27,42,81,56,37,28,39,4,41,151,632,
"1143562",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,
"1143563",5,26,11,9,17,12,18,28,27,48,27,36,17,20,8,9,119,425,
"1143564",0,17,11,7,21,18,19,14,24,28,24,23,14,13,0,7,89,324,
"1143565",0,23,13,6,12,16,17,24,32,44,38,27,30,35,9,36,155,517,
"1143566",4,66,22,35,29,26,35,54,73,105,75,70,36,53,14,19,265,984,
"1143567",3,27,9,21,19,10,16,35,41,43,33,35,25,28,0,19,137,520,
"1143568",0,29,11,13,3,13,11,18,15,23,17,16,16,27,6,19,101,329,
"1143569",3,61,40,42,44,32,38,40,46,77,59,58,32,54,25,33,236,920,
"1143570",0,18,13,13,10,18,9,18,20,32,27,32,11,26,0,19,124,401,
"1143571",0,0,0,0,5,4,0,4,3,0,0,4,0,0,0,10,7,36,
"1143572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"1143573",0,13,9,12,6,4,13,12,25,33,27,13,12,9,0,9,93,306,
"1143574",0,23,13,13,25,20,21,18,44,34,24,11,15,9,0,10,121,417,
"1143575",0,23,16,20,28,15,18,20,24,31,12,13,12,11,0,5,68,310,
"1143576",0,18,6,9,13,22,15,24,30,30,9,14,8,11,5,7,95,324,
"1143601",7,20,16,41,64,19,24,26,15,11,7,0,0,0,0,47,153,460,
"1143602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"1143603",0,20,26,46,57,50,22,29,14,10,5,0,0,0,8,54,123,475,
"1143604",0,32,10,19,23,27,42,31,35,31,11,6,9,0,0,29,66,386,
"1143605",0,24,3,43,47,46,18,17,8,8,0,0,0,3,0,46,102,364,
"1143606",6,34,25,62,60,58,32,24,23,14,9,3,0,0,3,64,107,528,
"1143607",3,77,25,48,29,30,46,57,53,78,40,45,27,41,8,33,229,864,
"1143608",0,30,24,26,31,24,30,28,33,35,30,6,11,14,3,27,96,453,
"1143609",0,40,13,19,32,31,24,36,44,48,42,29,7,17,0,37,108,517,
"1143610",0,24,9,18,19,15,12,21,23,27,13,18,8,8,0,8,53,278,
"1143611",4,48,31,32,39,34,24,41,56,80,26,17,7,11,0,25,147,617,
"1143612",0,34,8,24,22,28,27,25,33,47,29,13,10,7,6,29,86,415,
"1143613",0,24,15,23,29,34,26,47,41,28,20,22,13,15,0,22,84,452,
"1143614",0,32,10,22,23,26,25,24,33,39,24,18,6,9,0,23,79,399,
"1143615",0,42,19,26,44,32,57,33,50,62,26,33,13,9,0,34,139,615,
"1143616",3,29,7,29,43,45,43,33,48,45,22,19,11,8,4,27,117,540,
"1143617",0,36,20,29,46,44,46,25,39,24,24,27,7,0,7,45,96,525,
"1143618",3,28,11,17,30,13,21,18,27,21,12,11,10,10,0,20,82,321,
"1143619",0,29,11,33,33,32,39,29,47,37,38,21,11,8,0,18,107,508,
"1143620",7,28,14,40,70,45,28,24,18,6,7,0,0,0,0,81,108,476,
"1143621",0,29,6,14,22,27,15,16,5,7,0,6,0,0,0,28,65,247,
"1143622",0,15,3,26,26,22,13,19,11,0,0,0,0,0,0,18,62,222,
"1143623",0,14,0,10,10,17,9,19,21,14,10,10,12,13,3,18,59,251,
"1143624",0,17,9,29,25,34,35,27,24,24,18,13,5,12,7,28,70,382,
"1143625",3,36,12,29,35,25,22,23,26,25,21,15,7,4,0,21,88,385,
"1143626",0,14,11,16,33,18,17,15,15,18,8,6,0,3,0,9,55,251,
"1143627",0,26,9,21,34,12,16,29,48,36,23,20,10,9,0,37,108,440,
"1143628",0,34,6,21,14,16,26,20,28,23,17,9,4,4,0,28,108,361,
"1143629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
"1143630",0,39,5,26,34,46,27,19,37,31,21,13,7,13,0,16,113,450,
"1143631",3,30,12,20,30,30,20,31,43,32,27,11,6,11,0,18,93,412,
"1143632",5,24,6,19,25,15,10,18,26,13,14,8,7,10,0,27,72,291,
"1143633",0,27,9,18,41,34,22,23,24,26,12,20,12,14,10,27,90,407,
"1143634",0,40,30,27,24,38,26,39,36,39,33,24,8,5,0,20,112,506,
"1143635",0,33,15,25,24,33,20,42,45,47,36,33,12,15,0,6,158,547,
"1143636",3,22,11,10,15,17,21,25,27,20,16,9,11,4,0,22,72,306,
"1143637",0,44,9,14,13,15,25,40,37,41,34,17,17,11,0,13,116,450,
"1143638",0,15,13,23,31,20,18,9,16,9,0,3,0,0,0,22,70,252,
"1143639",0,27,11,44,51,32,13,25,16,11,3,0,0,0,3,51,94,388,
"1143640",9,57,22,26,43,37,50,43,51,48,36,27,23,11,0,28,135,642,
"1143641",4,45,25,23,37,47,42,36,47,67,19,15,10,11,5,16,147,598,
"1143642",0,18,0,11,13,17,11,22,19,17,9,6,8,8,0,3,53,209,
"1143643",0,39,8,31,48,39,36,28,40,41,18,19,13,10,3,18,101,481,
"1143644",0,24,11,22,16,22,15,23,31,34,19,17,6,8,0,13,33,291,
"1143645",0,26,11,19,13,18,16,28,22,27,20,18,10,15,0,11,114,377,
"1143646",3,42,14,15,21,33,38,35,55,37,42,18,17,17,4,22,182,608,
"1143701",0,26,7,9,13,19,19,24,19,24,14,9,9,6,0,39,90,344,
"1143702",0,26,0,6,13,18,15,16,11,16,12,10,4,6,0,12,46,218,
"1143703",0,30,18,34,41,30,30,29,32,34,17,19,11,4,0,17,89,433,
"1143705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
"1143706",0,51,12,39,28,24,22,29,30,25,19,16,9,6,4,24,96,434,
"1143707",0,26,11,24,27,18,18,23,37,25,17,10,10,11,0,11,94,354,
"1143708",0,27,4,19,30,17,22,22,14,19,15,7,0,9,0,8,68,288,
"1143709",0,3,0,8,0,3,0,3,3,0,0,0,0,0,0,28,3,54,
"1143710",3,33,13,37,54,40,40,31,27,34,28,14,10,5,4,38,99,504,
"1143711",0,32,12,15,24,25,18,18,20,14,7,9,0,10,0,19,59,286,
"1143712",0,15,10,31,21,20,19,15,26,28,13,7,4,3,3,19,54,300,
"1143713",0,47,12,40,50,41,43,46,43,55,35,11,19,20,0,37,159,646,
"1143714",0,38,14,24,35,31,33,51,44,37,25,22,11,10,3,36,130,551,
"1143715",0,38,14,32,49,47,30,31,35,37,17,12,6,6,0,36,82,475,
"1143716",0,40,11,23,29,33,46,26,27,33,16,7,8,8,6,30,115,463,
"1143717",3,36,17,21,38,44,34,29,41,28,8,3,0,3,0,67,97,467,
"1143718",0,34,11,31,36,41,19,36,29,14,14,9,6,3,0,36,59,388,
"1143719",0,24,4,17,27,15,8,27,20,19,18,8,5,3,3,12,61,263,
"1143720",0,31,17,26,44,43,35,34,33,41,14,16,15,9,3,34,111,500,
"1143721",5,61,33,28,27,24,27,39,38,43,31,35,21,23,7,10,122,563,
"1143722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,
"1143723",0,0,0,0,4,10,0,0,0,5,0,5,0,0,0,20,19,55,
"1143724",3,47,15,38,57,46,54,37,40,51,26,21,12,8,0,25,151,631,
"1143725",0,33,17,18,35,20,15,19,26,32,16,9,8,6,0,24,69,336,
"1143726",0,48,17,51,66,50,37,36,41,32,15,5,8,13,0,32,95,554,
"1143727",0,26,13,28,25,18,17,23,35,21,14,10,4,3,4,12,58,308,
"1143728",5,61,24,34,71,51,55,40,50,57,35,34,12,12,10,45,120,727,
"1143729",0,37,7,35,21,27,44,29,32,42,13,16,16,9,3,39,79,451,
"1143730",3,38,17,38,41,32,29,33,42,37,23,16,13,20,3,24,115,525,
"1143731",0,38,16,15,44,15,26,29,35,30,25,19,7,12,11,31,72,416,
"1143732",4,51,17,22,23,23,23,27,39,33,34,26,11,23,5,20,110,485,
"1143733",8,46,17,36,23,13,22,34,36,24,27,29,8,27,5,13,92,456,
"1143735",8,86,21,47,29,20,37,26,20,15,18,9,10,14,4,55,65,482,
"1143736",5,73,20,38,50,79,76,105,129,140,92,79,37,41,10,135,177,1297,
"1143737",0,27,12,20,23,14,20,25,35,25,34,19,8,18,3,8,84,360,
"1143738",0,52,10,27,20,21,11,35,17,35,27,16,8,11,4,9,81,390,
"1143739",5,82,30,32,27,17,23,40,43,47,30,28,17,26,9,19,160,629,
"1143740",5,6,4,36,100,84,55,19,22,16,0,0,7,0,8,40,5,379,
"1143741",0,3,0,0,5,0,0,0,5,0,0,0,0,0,0,19,0,36,
"1143742",0,60,20,21,38,36,25,41,51,65,41,40,36,41,13,66,78,664,
"1143743",3,51,10,18,17,6,29,34,45,39,21,22,16,25,19,17,76,449,
"1143744",0,3,15,35,105,91,49,36,13,11,6,3,0,7,0,44,0,418,
"1143745",3,46,21,19,25,26,27,44,34,53,48,35,21,23,13,29,125,599,
"1143801",3,10,3,6,15,12,13,21,31,26,16,11,9,7,0,5,36,208,
"1143802",0,25,8,12,17,18,26,18,27,24,12,7,9,7,0,9,77,299,
"1143803",0,27,13,19,13,23,21,24,30,30,20,16,6,7,3,11,70,332,
"1143804",0,28,19,7,31,21,15,28,46,32,20,21,9,8,5,25,83,392,
"1143805",0,32,14,25,47,27,33,27,40,30,19,21,9,22,4,26,100,468,
"1143806",8,34,22,15,25,23,36,31,46,36,22,10,12,4,4,21,89,436,
"1143807",0,25,18,18,30,24,23,28,27,30,19,17,14,14,0,24,75,398,
"1143808",0,18,8,10,13,18,7,19,26,29,10,11,7,4,0,15,44,252,
"1143809",0,24,15,24,29,30,20,45,49,58,41,12,7,13,3,18,93,488,
"1143810",0,32,17,30,22,17,22,29,45,41,18,25,12,11,0,14,88,419,
"1143811",3,35,7,20,26,27,26,34,41,35,27,17,13,12,6,19,99,434,
"1143812",0,42,17,24,21,29,14,35,40,48,36,20,9,9,0,24,96,463,
"1143813",3,29,17,44,24,18,19,26,43,32,26,22,16,4,0,17,99,443,
"1143814",3,34,15,21,47,46,22,45,50,51,24,13,7,12,0,17,116,508,
"1143815",3,22,16,25,20,18,14,19,35,38,11,5,6,6,0,20,61,317,
"1143816",5,32,20,25,35,35,34,38,62,49,36,37,10,11,3,13,137,595,
"1143817",0,48,17,34,41,28,30,29,35,30,23,17,15,12,3,30,100,497,
"1143818",4,33,10,17,20,15,16,30,37,29,28,17,14,8,0,19,83,386,
"1143819",4,22,9,24,16,29,21,32,24,17,18,5,0,0,0,17,82,319,
"1143820",0,34,19,27,31,19,23,32,43,20,17,11,4,6,3,20,88,405,
"1143821",0,35,11,39,19,22,21,23,34,31,36,9,11,12,3,12,78,404,
"1143822",0,19,9,18,12,15,7,21,27,20,16,7,7,6,0,7,32,223,
"1143823",0,18,5,9,9,10,12,13,20,19,9,14,9,10,3,9,37,204,
"1143824",0,23,14,26,18,23,16,28,27,32,20,23,14,12,4,19,95,404,
"1143825",0,27,14,23,19,23,18,38,48,44,17,15,7,18,3,23,80,414,
"1143826",0,33,13,27,26,13,20,40,32,38,23,15,14,17,0,17,67,390,
"1143827",4,53,24,42,44,42,32,38,56,37,29,15,11,8,3,15,134,587,
"1143828",3,35,9,46,43,24,33,26,29,32,16,7,7,5,0,16,63,394,
"1143829",0,8,4,6,5,9,14,10,3,9,10,3,4,0,0,10,20,113,
"1143830",3,44,12,31,24,20,18,32,33,33,20,12,8,13,4,16,100,417,
"1143831",0,22,11,16,17,21,18,25,29,35,19,18,14,13,4,8,65,338,
"1143833",0,13,20,21,17,21,20,19,29,30,28,20,3,7,0,10,58,316,
"1143834",0,75,25,45,45,31,37,45,51,43,23,15,8,16,8,27,122,617,
"1143835",0,19,5,31,15,27,19,11,8,5,0,0,0,0,0,85,117,336,
"1143836",0,21,18,21,27,21,24,28,42,35,27,19,10,14,3,6,92,412,
